TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysBetweenTransaction,Cluster
379.54,Credit,Indianapolis,Branch,41.0,Doctor,118.0,1.0,12571.76,670.0,0
903.19,Debit,El Paso,Online,22.0,Student,65.0,1.0,8627.08,486.0,1
142.19,Debit,Houston,Branch,18.0,Student,27.0,4.0,524.46,507.0,1
847.45,Debit,Jacksonville,Branch,28.0,Student,175.0,1.0,422.3199999999997,503.0,1
295.18,Credit,Dallas,Branch,66.0,Doctor,31.0,1.0,12961.530000000002,544.0,0
18.45999999999998,Debit,Charlotte,Branch,68.0,Retired,213.0,1.0,6381.6,349.0,0
603.23,Debit,Detroit,Branch,28.0,Student,47.999999999999986,1.0,117.97999999999956,437.0,1
54.5,Credit,Philadelphia,Branch,57.0,Retired,147.0,1.0,1715.2200000000003,347.0,0
414.77,Debit,San Francisco,Online,29.0,Doctor,274.0,1.0,5599.81,307.0,0
886.19,Debit,Chicago,Branch,61.0,Retired,69.0,1.0,7904.24,440.0,0
440.03,Debit,San Jose,Online,49.0,Engineer,88.0,1.0,1490.44,340.0,0
35.45999999999998,Debit,Nashville,ATM,56.0,Retired,285.0,1.0,1532.7200000000003,591.0,0
76.38999999999996,Debit,Denver,Branch,18.0,Student,219.0,1.0,5976.0,660.0,1
595.91,Credit,San Antonio,ATM,19.0,Student,162.0,1.0,1673.7600000000002,451.0,1
6.029999999999973,Debit,Chicago,Branch,76.0,Retired,70.0,1.0,3290.72,452.0,0
249.34,Debit,Charlotte,ATM,26.0,Engineer,197.0,1.0,3030.97,446.0,0
421.52,Debit,San Jose,Branch,20.0,Student,67.0,1.0,369.8599999999997,446.0,1
189.77,Debit,Raleigh,Branch,58.0,Engineer,24.0,1.0,6570.36,615.0,0
73.19,Debit,Atlanta,Branch,76.0,Retired,213.0,1.0,2264.98,382.0,0
188.13,Credit,Jacksonville,Online,75.0,Retired,198.0,1.0,5029.87,520.0,0
30.519999999999982,Debit,Jacksonville,Branch,62.0,Doctor,122.0,1.0,12327.74,534.0,0
1235.69,Credit,San Jose,Branch,20.0,Student,118.0,1.0,420.25,529.0,1
1159.39,Debit,Oklahoma City,Online,41.0,Doctor,150.0,1.0,6499.53,388.0,0
170.24,Debit,San Francisco,Branch,62.0,Retired,133.0,1.0,5172.99,517.0,0
56.620000000000005,Debit,Austin,Branch,54.0,Doctor,121.0,1.0,8981.1,615.0,0
53.139999999999986,Debit,Las Vegas,ATM,34.0,Doctor,70.0,1.0,7915.0,562.0,0
587.23,Debit,Omaha,Online,27.0,Student,144.0,1.0,500.84000000000015,461.0,1
146.15,Debit,Phoenix,Branch,43.0,Doctor,75.0,1.0,13784.4,667.0,0
21.269999999999982,Credit,Indianapolis,Online,62.0,Retired,114.0,1.0,7392.79,468.0,0
1397.59,Credit,Austin,ATM,26.0,Student,144.0,1.0,1134.7900000000004,356.0,1
76.01999999999998,Credit,Albuquerque,Online,34.0,Doctor,189.0,1.0,14765.41,480.0,0
170.19,Credit,Los Angeles,Branch,27.0,Student,156.0,5.0,745.8699999999999,485.0,1
155.51,Debit,Raleigh,ATM,68.0,Doctor,15.0,1.0,5360.19,440.0,0
135.15,Debit,Chicago,Online,72.0,Retired,50.0,1.0,5878.14,594.0,0
39.48000000000002,Debit,Omaha,ATM,56.0,Retired,38.0,1.0,5889.51,527.0,0
451.68,Debit,Houston,Online,33.0,Engineer,15.0,1.0,4381.54,565.0,0
19.110000000000014,Credit,Chicago,Online,49.0,Engineer,160.0,1.0,8478.46,412.0,0
355.0,Credit,Fort Worth,Online,26.0,Student,33.0,1.0,185.47000000000025,432.0,1
427.69,Debit,Raleigh,ATM,43.0,Engineer,236.0,1.0,2443.54,586.0,0
254.86,Debit,Boston,Branch,23.0,Student,102.0,1.0,699.8999999999996,647.0,1
19.480000000000018,Debit,Dallas,ATM,27.0,Engineer,114.0,1.0,4739.59,482.0,0
190.17,Debit,Baltimore,ATM,49.0,Doctor,265.0,1.0,12893.85,513.0,0
91.38,Debit,Jacksonville,ATM,65.0,Retired,179.0,1.0,2402.58,580.0,0
206.63,Credit,Oklahoma City,Online,59.0,Retired,128.0,1.0,7626.53,332.0,0
93.22,Debit,Charlotte,Online,52.0,Retired,52.0,1.0,1014.6300000000001,576.0,0
547.98,Debit,Oklahoma City,ATM,28.0,Student,171.0,1.0,1358.54,376.0,1
641.06,Debit,Chicago,ATM,23.0,Student,25.0,1.0,1602.13,328.0,1
314.55,Credit,Dallas,Branch,27.0,Student,19.0,2.0,1105.8900000000008,558.0,1
836.45,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.8900000000003,615.0,0
1095.09,Debit,San Francisco,ATM,29.0,Engineer,52.0,1.0,8692.47,566.0,0
189.45,Credit,Boston,Branch,53.0,Doctor,62.0,1.0,12578.75,593.0,0
91.84,Credit,Mesa,Branch,67.0,Retired,80.0,1.0,1712.4099999999999,487.0,0
609.52,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,464.0,0
859.3,Credit,Chicago,Branch,78.0,Retired,68.0,1.0,1146.7800000000002,460.0,0
100.00999999999999,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,493.0,0
28.78000000000003,Credit,Tucson,Online,40.0,Doctor,51.0,1.0,680.5500000000002,454.0,0
111.07999999999998,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,538.0,0
470.96,Credit,Indianapolis,Online,69.0,Doctor,124.0,2.0,12991.03,604.0,0
52.22999999999999,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01000000000022,419.0,1
78.62,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,461.0,0
47.78999999999999,Debit,Denver,Branch,25.0,Student,37.0,1.0,1649.92,415.0,1
333.97,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,592.0,0
30.870000000000005,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,480.0,0
710.43,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,606.0,0
220.23,Debit,Milwaukee,ATM,41.0,Engineer,47.999999999999986,1.0,3438.02,412.0,0
27.28000000000003,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,314.0,0
101.51999999999998,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,452.0,0
162.65,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,542.0,0
10.519999999999982,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,473.0,0
270.72,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,587.0,0
202.34,Debit,New York,Online,20.0,Student,134.0,1.0,1223.4499999999998,663.0,1
247.58,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,524.0,0
686.17,Debit,Denver,ATM,61.0,Retired,96.0,1.0,2246.15,397.0,0
359.65,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.52999999999975,661.0,1
109.91,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.06,552.0,0
215.72,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,389.0,0
490.76,Debit,Columbus,Online,66.0,Retired,156.0,1.0,6414.11,654.0,0
224.28,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,627.0,0
614.03,Debit,Dallas,ATM,68.0,Retired,51.0,1.0,2815.86,545.0,0
608.79,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,366.0,0
186.55,Debit,Philadelphia,Branch,48.0,Engineer,288.0,1.0,224.64999999999964,501.0,0
840.1600000000001,Credit,Chicago,Branch,20.0,Student,68.0,1.0,1236.7600000000002,594.0,1
203.34,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,319.0,0
90.88,Debit,Chicago,ATM,26.0,Engineer,284.0,1.0,7117.35,349.0,0
60.110000000000014,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,342.0,0
393.92,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,537.0,0
19.389999999999986,Debit,Chicago,ATM,43.0,Doctor,45.0,1.0,9847.6,352.0,0
557.41,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,569.0,0
57.07000000000002,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,436.0,0
395.27,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,454.0,1
289.05,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,513.0,0
46.110000000000014,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,587.0,0
335.5,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,447.0,0
388.07,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,425.0,1
520.86,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,594.0,0
787.41,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,503.0,1
31.69999999999999,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,521.0,0
22.30000000000001,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,552.0,1
203.12,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,655.0,0
315.94,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.71,615.0,0
192.23,Debit,Albuquerque,Online,54.0,Engineer,39.0,3.0,2610.67,311.0,0
1510.71,Debit,Oklahoma City,Online,66.0,Retired,51.0,1.0,2060.02,507.0,0
0.2599999999999909,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,346.0,1
210.77,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,522.0,0
406.65,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,361.0,0
422.9,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,615.0,0
20.620000000000005,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,501.0,0
174.39,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.0800000000004,664.0,1
7.860000000000014,Credit,Sacramento,Branch,76.0,Retired,91.0,1.0,3621.98,384.0,0
61.97999999999996,Debit,Denver,Online,49.0,Engineer,44.0,1.0,5212.28,670.0,0
54.849999999999994,Credit,San Francisco,Branch,58.0,Retired,40.000000000000014,1.0,2727.45,425.0,0
204.7,Debit,Oklahoma City,Branch,49.0,Doctor,95.0,5.0,5117.03,409.0,0
16.55000000000001,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,419.0,0
91.32,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,359.0,0
195.49,Debit,Memphis,ATM,31.0,Doctor,212.0,1.0,11988.12,510.0,0
49.620000000000005,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,332.0,0
487.16,Credit,Los Angeles,Branch,28.0,Student,84.0,1.0,321.21000000000004,671.0,1
405.6,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,453.0,0
512.95,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,384.0,0
345.94,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,391.0,0
356.56,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,391.0,0
10.310000000000002,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,660.0,0
211.69,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,380.0,0
221.49,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,417.0,1
278.23,Debit,Fresno,Online,48.0,Engineer,83.0,1.0,8300.54,549.0,0
116.88,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,396.0,0
328.77,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,580.0,0
77.53,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,467.0,0
421.74,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,502.0,0
313.69,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,604.0,0
411.72,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,502.0,0
508.73,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,478.0,0
153.08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,342.0,1
23.00999999999999,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,513.0,0
69.28,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,370.0,1
51.25000000000003,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,432.0,1
407.65,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,454.0,1
459.25,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,530.0,1
301.56,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,633.0,0
17.670000000000016,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1800000000003,495.0,0
5.2900000000000205,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,601.0,0
401.37,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,412.0,0
145.4,Debit,Tucson,Online,38.0,Engineer,24.0,1.0,5244.49,486.0,0
556.34,Debit,Seattle,Online,37.0,Doctor,46.0,1.0,11935.14,381.0,0
34.31,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,555.0,1
780.59,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,494.0,1
282.65,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,606.0,0
305.27,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,403.0,0
185.81,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,410.0,0
66.00999999999999,Debit,Milwaukee,Online,49.0,Engineer,179.0,1.0,3475.99,394.0,0
447.95,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,662.0,0
279.3,Debit,Oklahoma City,ATM,19.0,Student,47.999999999999986,1.0,1193.6099999999992,500.0,1
26.75,Debit,Indianapolis,Online,33.0,Doctor,27.0,1.0,12063.77,545.0,0
611.15,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,450.0,1
275.2,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,437.0,0
427.79,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,621.0,1
469.13,Credit,San Antonio,ATM,54.0,Doctor,139.0,1.0,1265.2799999999997,335.0,0
102.81,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,335.0,0
22.610000000000014,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.67,318.0,1
68.28,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,514.0,0
33.64999999999998,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,412.0,0
362.68,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,657.0,0
73.23000000000002,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,499.0,1
654.49,Credit,Austin,Online,25.0,Student,104.0,1.0,164.60999999999967,349.0,1
18.560000000000002,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,559.0,0
389.05,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,667.0,1
7.3799999999999955,Debit,Houston,Online,67.0,Retired,105.0,1.0,2923.83,599.0,0
109.48000000000002,Debit,Baltimore,Online,61.0,Retired,93.0,1.0,7372.47,496.0,0
66.91,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,643.0,0
335.48,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,612.0,0
38.139999999999986,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,311.0,1
1076.98,Debit,Detroit,Branch,60.0,Doctor,173.0,1.0,11833.73,319.0,0
360.02,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,633.0,0
567.71,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,636.0,0
218.19,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.8299999999999,530.0,1
209.99,Debit,Denver,ATM,19.0,Student,40.000000000000014,1.0,1938.0100000000002,423.0,1
11.019999999999982,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,356.0,1
83.43,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.1599999999999,523.0,0
344.97,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,594.0,0
172.29000000000002,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,643.0,0
195.54,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,475.0,0
101.23000000000005,Debit,Chicago,Online,45.0,Engineer,87.0,1.0,6169.71,457.0,0
180.46,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,601.0,1
692.55,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,607.0,0
147.31,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,510.0,0
107.48000000000002,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.3900000000003,635.0,1
1831.02,Credit,Columbus,Online,62.0,Doctor,83.0,1.0,11498.01,415.0,0
81.50999999999999,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999998,451.0,1
365.48,Credit,Seattle,Online,76.0,Retired,216.0,1.0,7147.4,531.0,0
491.1,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,517.0,0
452.8,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,345.0,0
645.04,Debit,Memphis,Branch,70.0,Retired,78.0,1.0,7361.47,317.0,0
169.28,Debit,Philadelphia,Branch,45.0,Doctor,114.0,1.0,5128.44,587.0,0
88.42000000000002,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,382.0,0
155.53,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,590.0,0
991.8200000000002,Debit,Milwaukee,Online,43.0,Engineer,300.0,1.0,3493.13,335.0,0
39.24000000000001,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,355.0,0
152.01,Debit,Fort Worth,ATM,42.0,Engineer,111.0,3.0,4625.12,619.0,0
78.76999999999998,Credit,Las Vegas,ATM,48.0,Engineer,50.0,1.0,6470.57,545.0,0
26.5,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,634.0,0
83.62,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,500.0,0
142.78,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,544.0,0
55.99000000000001,Debit,El Paso,ATM,35.0,Doctor,95.0,1.0,932.6099999999997,356.0,0
774.48,Debit,Louisville,Branch,61.0,Doctor,31.0,1.0,11613.58,608.0,0
105.37,Debit,Sacramento,ATM,25.0,Student,160.0,1.0,1068.5500000000002,542.0,1
118.82999999999998,Debit,Virginia Beach,Online,28.0,Student,295.0,1.0,1616.3000000000002,496.0,1
46.22,Debit,San Jose,Branch,23.0,Student,217.0,1.0,471.27999999999975,356.0,1
659.71,Credit,San Jose,Branch,21.0,Student,148.0,1.0,106.85999999999967,548.0,1
377.97,Debit,Miami,Online,72.0,Retired,160.0,1.0,2457.1,352.0,0
114.1,Debit,Boston,Branch,69.0,Retired,148.0,1.0,5882.12,531.0,0
11.300000000000011,Credit,Louisville,Online,55.0,Retired,41.0,1.0,1938.9899999999998,338.0,0
95.50000000000003,Debit,Omaha,Online,57.0,Retired,17.0,1.0,4079.09,531.0,0
130.93,Credit,Houston,Branch,28.0,Engineer,149.0,1.0,860.1199999999999,634.0,1
272.97,Debit,Boston,Online,68.0,Retired,174.0,1.0,7811.31,566.0,0
73.35,Debit,San Francisco,Branch,24.0,Student,47.0,1.0,1181.8400000000006,601.0,1
29.939999999999998,Debit,San Francisco,ATM,58.0,Doctor,243.0,1.0,10915.54,387.0,0
307.24,Debit,San Jose,ATM,19.0,Student,136.0,2.0,1670.7200000000003,367.0,1
50.52000000000001,Debit,Boston,Online,20.0,Student,140.0,1.0,1121.1899999999996,384.0,1
820.46,Credit,Fort Worth,Online,53.0,Engineer,243.0,1.0,5621.86,580.0,0
153.07,Debit,Detroit,ATM,56.0,Engineer,116.0,1.0,8873.43,580.0,0
52.94,Debit,Tucson,Branch,41.0,Doctor,146.0,1.0,6990.92,510.0,0
384.41,Debit,Jacksonville,ATM,60.0,Engineer,65.0,1.0,7831.56,566.0,0
235.42,Debit,Phoenix,Branch,51.0,Retired,175.0,1.0,6173.23,482.0,0
114.23000000000002,Debit,Dallas,ATM,56.0,Doctor,64.0,1.0,9523.72,515.0,0
12.620000000000005,Debit,El Paso,Branch,33.0,Doctor,61.0,1.0,6420.47,548.0,0
997.3699999999999,Debit,Fort Worth,ATM,23.0,Student,145.0,1.0,1146.0900000000001,317.0,1
373.52,Debit,Chicago,ATM,35.0,Engineer,235.0,1.0,6430.41,405.0,0
336.05,Debit,San Antonio,Branch,28.0,Student,164.0,1.0,1635.0500000000002,559.0,1
366.93,Debit,Houston,Online,66.0,Retired,33.0,1.0,6697.79,328.0,0
112.26999999999998,Debit,Seattle,Branch,58.0,Doctor,102.0,1.0,7369.89,381.0,0
494.9599999999999,Debit,Sacramento,ATM,40.0,Engineer,132.0,1.0,6903.68,583.0,0
561.58,Debit,Sacramento,Online,65.0,Doctor,23.0,1.0,11748.86,499.0,0
440.94,Debit,San Antonio,Online,42.0,Doctor,148.0,1.0,7303.23,417.0,0
71.9,Debit,Los Angeles,Branch,29.0,Doctor,51.0,1.0,10619.35,622.0,0
256.66,Credit,Raleigh,Online,54.0,Retired,137.0,1.0,1794.5,475.0,0
166.55,Credit,Houston,Branch,59.0,Doctor,99.0,1.0,12970.21,479.0,0
276.26,Debit,Louisville,Branch,56.0,Doctor,143.0,1.0,120.89000000000033,629.0,0
35.45999999999998,Debit,Indianapolis,ATM,67.0,Doctor,164.0,1.0,5692.31,474.0,0
38.139999999999986,Debit,Portland,Branch,50.0,Engineer,165.0,1.0,9879.87,576.0,0
506.26,Credit,Baltimore,ATM,64.0,Retired,86.0,1.0,6266.65,321.0,0
736.32,Debit,Indianapolis,Online,31.0,Doctor,28.0,1.0,14268.95,571.0,0
389.43,Credit,Austin,ATM,52.0,Engineer,151.0,1.0,6449.83,342.0,0
25.579999999999984,Debit,Omaha,ATM,60.0,Engineer,166.0,1.0,6741.41,353.0,0
446.1,Debit,Seattle,ATM,25.0,Student,243.0,1.0,1008.4400000000005,411.0,1
147.74,Debit,Raleigh,Branch,23.0,Student,15.0,1.0,1711.7799999999997,425.0,1
1228.81,Debit,San Francisco,ATM,26.0,Student,254.0,1.0,1821.0,622.0,1
46.22999999999999,Debit,Fresno,Online,77.0,Retired,282.0,1.0,5107.75,524.0,0
265.37,Debit,Washington,Branch,33.0,Engineer,77.0,1.0,5229.95,527.0,0
342.57,Debit,Boston,Online,20.0,Student,91.0,1.0,339.15999999999985,639.0,1
417.26,Credit,New York,Online,32.0,Doctor,45.0,1.0,10442.48,615.0,0
33.629999999999995,Debit,Columbus,Online,63.0,Retired,76.0,1.0,4324.4,366.0,0
64.57999999999998,Debit,El Paso,Branch,55.0,Retired,173.0,1.0,6292.29,335.0,0
23.230000000000018,Credit,Miami,Branch,21.0,Student,122.0,1.0,269.0100000000002,563.0,1
160.52,Credit,Jacksonville,ATM,78.0,Retired,112.0,1.0,5379.25,454.0,0
278.88,Debit,Kansas City,Branch,64.0,Doctor,179.0,2.0,1334.0900000000001,401.0,0
285.49,Credit,Charlotte,Branch,53.0,Doctor,109.0,1.0,6366.84,450.0,0
71.87,Debit,Nashville,ATM,22.0,Student,258.0,1.0,1839.1,657.0,1
308.8,Debit,Baltimore,ATM,53.0,Retired,41.0,1.0,3966.54,313.0,0
135.35,Debit,Houston,Branch,33.0,Engineer,82.0,1.0,9983.36,464.0,0
288.43,Debit,Phoenix,Branch,66.0,Retired,72.0,1.0,4577.09,545.0,0
147.46000000000004,Credit,Albuquerque,Online,65.0,Doctor,205.0,1.0,7458.03,388.0,0
214.15,Debit,Detroit,Branch,32.0,Engineer,217.0,1.0,6397.29,370.0,0
71.34,Debit,Miami,Online,49.0,Engineer,144.0,3.0,6345.03,433.0,0
170.36,Debit,Indianapolis,ATM,30.0,Doctor,118.0,1.0,6034.73,587.0,0
965.6599999999999,Debit,Raleigh,ATM,53.0,Engineer,32.0,1.0,765.8099999999995,321.0,0
736.53,Debit,Philadelphia,ATM,55.0,Engineer,120.0,1.0,9826.26,543.0,0
213.42,Debit,Columbus,ATM,45.0,Engineer,17.0,1.0,3736.38,465.0,0
94.09,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.8500000000004,418.0,1
91.23000000000002,Debit,Boston,ATM,72.0,Retired,86.0,1.0,6385.12,538.0,0
263.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,466.0,0
77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,530.0,0
3.6499999999999773,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,629.0,0
43.879999999999995,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.0900000000001,356.0,1
591.98,Debit,El Paso,ATM,28.0,Student,132.0,1.0,387.64999999999964,555.0,1
224.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.3800000000001,439.0,1
64.30000000000001,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.3,426.0,0
111.79000000000005,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,313.0,0
927.1600000000001,Debit,San Francisco,ATM,59.0,Retired,153.0,1.0,7104.61,594.0,0
613.7,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,620.0,0
26.069999999999993,Debit,Baltimore,Branch,20.0,Student,19.0,3.0,349.97999999999956,598.0,1
170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,668.0,0
344.27,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.3599999999997,411.0,1
872.72,Debit,Washington,Online,22.0,Student,288.0,1.0,503.0100000000002,559.0,1
292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.9099999999999,626.0,0
28.439999999999998,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,430.0,1
209.02,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.89999999999964,611.0,1
20.05000000000001,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,340.0,0
175.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,573.0,1
89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,440.0,0
69.95999999999998,Debit,Baltimore,Branch,28.0,Student,31.0,1.0,164.1199999999999,384.0,1
146.51,Debit,Albuquerque,ATM,53.0,Engineer,68.0,1.0,7089.9,648.0,0
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999996,447.0,1
148.53999999999996,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,317.0,0
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.4899999999998,328.0,1
100.38000000000002,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,342.0,0
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,576.0,0
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,433.0,0
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,474.0,0
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.0799999999999,405.0,1
